city,year,weekofyear,week_start_date,total_cases,T,P,H,V,T_lag1,P_lag1,P_lag2,P_lag3,sin_season,cos_season
sj,1993,28,1993-07-16,16,27.221428571350017,83.07,81.2157142857,0.1333154575,27.36071428595,29.14,7.845000000000001,77.075,0.8229838658936555,0.5680647467311571
sj,1993,29,1993-07-23,16,27.657142857000025,8.905,79.15,0.165489275,27.221428571350017,83.07,29.14,7.845000000000001,0.885456025653208,0.464723172043772
sj,1993,30,1993-07-30,22,27.02857142845,74.715,85.5514285714,0.10876999999999999,27.657142857000025,8.905,83.07,29.14,0.9350162426854152,0.35460488704253484
sj,1993,31,1993-08-06,17,28.071428571300004,6.590000000000001,82.8828571429,0.18329592329017858,27.02857142845,74.715,8.905,83.07,0.9709418174260526,0.23931566428755574
sj,1993,32,1993-08-13,25,28.114285714300024,12.675,81.0128571429,0.157414275,28.071428571300004,6.590000000000001,74.715,8.905,0.992708874098054,0.1205366802553233
sj,1993,33,1993-08-20,23,28.017857142650012,59.765,83.0757142857,0.1267309425,28.114285714300024,12.675,6.590000000000001,74.715,1.0,-9.803364199544708e-16
sj,1993,34,1993-08-27,12,27.90357142870002,9.23,81.7271428571,0.19614642499999999,28.017857142650012,59.765,12.675,6.590000000000001,0.9927088740980542,-0.12053668025532172
sj,1993,35,1993-09-03,25,27.771428571549997,29.825000000000003,79.6285714286,0.14269284999999998,27.90357142870002,9.23,59.765,12.675,0.970941817426052,-0.23931566428755766
sj,1993,36,1993-09-10,28,27.567857142800005,43.33,80.6842857143,0.0729583325,27.771428571549997,29.825000000000003,9.23,59.765,0.9350162426854157,-0.35460488704253335
sj,1993,37,1993-09-17,27,27.617857143,18.76,81.7942857143,0.15200715,27.567857142800005,43.33,29.825000000000003,9.23,0.8854560256532105,-0.46472317204376745
sj,1993,38,1993-09-24,18,27.575000000050018,40.03,80.9014285714,0.0812735,27.617857143,18.76,43.33,29.825000000000003,0.8229838658936584,-0.5680647467311528
sj,1993,39,1993-10-01,23,27.539285714350022,49.78,82.61,0.0631333325,27.575000000050018,40.03,18.76,43.33,0.7485107481711026,-0.6631226582407934
sj,1993,40,1993-10-08,23,27.235714285650005,22.21,83.8414285714,0.13642500000000002,27.539285714350022,49.78,40.03,18.76,0.6631226582407987,-0.7485107481710981
sj,1993,41,1993-10-15,29,27.646428571500007,17.505,81.1028571429,0.143633925,27.235714285650005,22.21,49.78,40.03,0.5680647467311557,-0.8229838658936565
sj,1993,42,1993-10-22,38,27.646428571500003,3.2,78.8071428571,0.09327345762445002,27.646428571500007,17.505,22.21,49.78,0.46472317204376734,-0.8854560256532106
sj,1993,43,1993-10-29,36,27.321428571200006,47.735,80.3985714286,0.15269167500000003,27.646428571500003,3.2,17.505,22.21,0.35460488704253657,-0.9350162426854145
sj,1993,44,1993-11-05,43,27.3357142855,2.05,79.5042857143,0.09901840039046028,27.321428571200006,47.735,3.2,17.505,0.23931566428755752,-0.9709418174260521
sj,1993,45,1993-11-12,46,26.921428571450022,3.35,79.0371428571,0.03562083249999999,27.3357142855,2.05,47.735,3.2,0.12053668025532512,-0.9927088740980538
sj,1993,46,1993-11-19,31,26.535714285700017,30.65,80.3771428571,0.118516975,26.921428571450022,3.35,2.05,47.735,8.572527594031472e-16,-1.0
sj,1993,47,1993-11-26,25,26.207142857350007,69.105,82.1542857143,0.2048857,26.535714285700017,30.65,3.35,2.05,-0.1205366802553199,-0.9927088740980544
sj,1993,48,1993-12-03,40,26.178571428350004,5.795,80.4657142857,0.1411302475,26.207142857350007,69.105,30.65,3.35,-0.23931566428755585,-0.9709418174260525
sj,1993,49,1993-12-10,31,25.785714285800026,13.045,80.3028571429,0.0446625872621942,26.178571428350004,5.795,69.105,30.65,-0.35460488704253496,-0.935016242685415
sj,1993,50,1993-12-17,38,25.832142857300003,11.26,76.8542857143,-0.027395242499999996,25.785714285800026,13.045,5.795,69.105,-0.46472317204376584,-0.8854560256532114
sj,1993,51,1993-12-24,30,25.614285714450006,40.11,78.8285714286,0.035876790000000006,25.832142857300003,11.26,13.045,5.795,-0.5680647467311573,-0.8229838658936555
sj,1994,52,1994-01-01,22,26.300000000200015,2.775,78.0185714286,0.024213075238602257,25.614285714450006,40.11,11.26,13.045,-0.6631226582407947,-0.7485107481711015
sj,1994,1,1994-01-08,31,25.317857142999998,26.8,75.7428571429,0.0429750025,26.300000000200015,2.775,40.11,11.26,-0.7485107481711015,-0.6631226582407947
sj,1994,2,1994-01-15,26,25.000000000050022,6.7,79.15,0.1774,25.317857142999998,26.8,2.775,40.11,-0.8229838658936555,-0.5680647467311573
sj,1994,3,1994-01-22,35,24.939285714350024,13.3,75.9842857143,0.13306189999999998,25.000000000050022,6.7,26.8,2.775,-0.8854560256532097,-0.464723172043769
sj,1994,4,1994-01-29,36,24.942857142800015,4.85,78.3814285714,0.08425117500000001,24.939285714350024,13.3,6.7,26.8,-0.935016242685415,-0.35460488704253496
sj,1994,5,1994-02-05,39,25.174999999850023,1.8,76.8257142857,0.226414275,24.942857142800015,4.85,13.3,6.7,-0.9709418174260517,-0.23931566428755932
sj,1994,6,1994-02-12,25,24.839285714050018,4.55,75.31,0.08779374999999999,25.174999999850023,1.8,4.85,13.3,-0.992708874098054,-0.12053668025532342
sj,1994,7,1994-02-19,31,25.246428571500026,4.85,72.8857142857,0.2839875,24.839285714050018,4.55,1.8,4.85,-1.0,-2.6948419387607653e-15
sj,1994,8,1994-02-26,37,25.078571428450008,3.95,74.7885714286,0.1813176726799327,25.246428571500026,4.85,4.55,1.8,-0.9927088740980542,0.12053668025532159
sj,1994,9,1994-03-05,33,24.750000000150003,8.1,77.9157142857,0.1786233970097367,25.078571428450008,3.95,4.85,4.55,-0.9709418174260529,0.23931566428755408
sj,1994,10,1994-03-12,25,25.071428571350012,11.475000000000001,81.5185714286,0.10673214749999999,24.750000000150003,8.1,3.95,4.85,-0.9350162426854145,0.35460488704253657
sj,1994,11,1994-03-19,24,25.18214285695,8.4,75.4357142857,0.108470825,25.071428571350012,11.475000000000001,8.1,3.95,-0.8854560256532089,0.4647231720437705
sj,1994,12,1994-03-26,18,25.896428571300024,0.0,74.6471428571,0.10786072499999999,25.18214285695,8.4,11.475000000000001,8.1,-0.8229838658936565,0.5680647467311557
sj,1994,13,1994-04-02,23,26.007142857000026,23.81,75.0828571429,0.126030375,25.896428571300024,0.0,8.4,11.475000000000001,-0.7485107481711004,0.663122658240796
sj,1994,14,1994-04-09,13,25.79642857130001,1.15,73.9514285714,0.1037226325,26.007142857000026,23.81,0.0,8.4,-0.6631226582407961,0.7485107481711003
sj,1994,15,1994-04-16,18,25.221428571200022,8.35,79.5171428571,0.160067875,25.79642857130001,1.15,23.81,0.0,-0.5680647467311558,0.8229838658936564
sj,1994,16,1994-04-23,14,25.27857142870002,14.35,75.2471428571,0.14219352673679767,25.221428571200022,8.35,1.15,23.81,-0.4647231720437706,0.8854560256532088
sj,1994,17,1994-04-30,17,26.0071428572,6.6,74.5157142857,0.0743398825,25.27857142870002,14.35,8.35,1.15,-0.3546048870425367,0.9350162426854144
sj,1994,18,1994-05-07,22,26.850000000050013,39.25,80.3528571429,0.11087680000000001,26.0071428572,6.6,14.35,8.35,-0.2393156642875611,0.9709418174260512
sj,1994,19,1994-05-14,13,26.482142857150006,6.880000000000001,80.4628571429,0.10783215000000002,26.850000000050013,39.25,6.6,14.35,-0.12053668025532524,0.9927088740980538
sj,1994,20,1994-05-21,24,26.55714285715002,22.9,83.1357142857,0.106242875,26.482142857150006,6.880000000000001,39.25,6.6,2.5729962394826186e-15,1.0
sj,1994,21,1994-05-28,31,28.08928571450001,12.21,79.5028571429,0.161126775,26.55714285715002,22.9,6.880000000000001,39.25,0.1205366802553233,0.992708874098054
sj,1994,22,1994-06-04,34,27.600000000200016,4.095,77.6642857143,0.1532143,28.08928571450001,12.21,22.9,6.880000000000001,0.23931566428755918,0.9709418174260517
sj,1994,23,1994-06-11,31,27.307142857299997,54.915,80.3828571429,0.06731428750000001,27.600000000200016,4.095,12.21,22.9,0.35460488704253484,0.9350162426854152
sj,1994,24,1994-06-18,31,27.489285714300017,9.61,78.2928571429,0.09287155184745005,27.307142857299997,54.915,4.095,12.21,0.4647231720437689,0.8854560256532097
sj,1994,25,1994-06-25,38,27.27857142870001,30.87,78.7042857143,0.0719268,27.489285714300017,9.61,54.915,4.095,0.5680647467311541,0.8229838658936576
sj,1994,26,1994-07-02,49,27.62857142850002,11.434999999999999,79.0271428571,0.130379775,27.27857142870001,30.87,9.61,54.915,0.6631226582407946,0.7485107481711016
sj,1994,27,1994-07-09,42,26.978571428800006,17.445,78.8057142857,0.1672899,27.62857142850002,11.434999999999999,30.87,9.61,0.7485107481710991,0.6631226582407975
sj,1994,28,1994-07-16,49,27.3357142857,19.235,77.3028571429,0.182226775,26.978571428800006,17.445,11.434999999999999,30.87,0.8229838658936554,0.5680647467311573
sj,1994,29,1994-07-23,55,27.603571428550023,26.54,77.1028571429,0.13691312500000002,27.3357142857,19.235,17.445,11.434999999999999,0.8854560256532079,0.4647231720437722
sj,1994,30,1994-07-30,80,27.74642857165,1.895,75.4357142857,0.20985715,27.603571428550023,26.54,19.235,17.445,0.9350162426854138,0.3546048870425384
sj,1994,31,1994-08-06,84,27.37142857155001,37.730000000000004,77.7957142857,0.14418766577354114,27.74642857165,1.895,26.54,19.235,0.9709418174260525,0.239315664287556
sj,1994,32,1994-08-13,72,27.457142857350007,16.815,78.5842857143,0.0224916675,27.37142857155001,37.730000000000004,1.895,26.54,0.992708874098054,0.12053668025532353
sj,1994,33,1994-08-20,89,27.74642857165,19.085,76.4371428571,0.1122333425,27.457142857350007,16.815,37.730000000000004,1.895,1.0,-7.354070601250002e-16
sj,1994,34,1994-08-27,115,27.978571428699997,3.77,76.92,0.16400267500000001,27.74642857165,19.085,16.815,37.730000000000004,0.9927088740980542,-0.12053668025532148
sj,1994,35,1994-09-03,179,28.4071428573,35.455,78.4828571429,0.14624285,27.978571428699997,3.77,19.085,16.815,0.9709418174260521,-0.2393156642875574
sj,1994,36,1994-09-10,202,28.157142857350003,16.925,79.1385714286,0.165433025,28.4071428573,35.455,3.77,19.085,0.9350162426854157,-0.3546048870425331
sj,1994,37,1994-09-17,272,27.73214285705,55.955,78.75,0.09850961004372366,28.157142857350003,16.925,35.455,3.77,0.8854560256532106,-0.46472317204376723
sj,1994,38,1994-09-24,302,27.6285714287,36.76,79.3142857143,0.012830300032136206,27.73214285705,55.955,16.925,35.455,0.8229838658936566,-0.5680647467311556
sj,1994,39,1994-10-01,395,27.25357142865002,43.69,80.3728571429,-0.06246672331237374,27.6285714287,36.76,55.955,16.925,0.7485107481711029,-0.6631226582407933
sj,1994,40,1994-10-08,426,28.032142857150014,4.415,74.1171428571,-0.12678530990170303,27.25357142865002,43.69,36.76,55.955,0.6631226582407962,-0.7485107481711002
sj,1994,41,1994-10-15,461,27.399999999800023,27.950000000000003,78.2257142857,-0.1795293096477484,28.032142857150014,4.415,43.69,36.76,0.5680647467311588,-0.8229838658936544
sj,1994,42,1994-10-22,381,27.9107142857,40.485,76.3485714286,-0.22010257246240678,27.399999999800023,27.950000000000003,4.415,43.69,0.46472317204376756,-0.8854560256532104
sj,1994,43,1994-10-29,333,26.689285714200004,75.36,85.4171428571,-0.2479089482575748,27.9107142857,40.485,27.950000000000003,4.415,0.3546048870425368,-0.9350162426854144
sj,1994,44,1994-11-05,353,27.528571428550016,3.6550000000000002,78.6857142857,-0.26235228694514945,26.689285714200004,75.36,40.485,27.950000000000003,0.23931566428755777,-0.970941817426052
sj,1994,45,1994-11-12,410,26.64642857165,43.379999999999995,80.0957142857,-0.2628364384370274,27.528571428550016,3.6550000000000002,75.36,40.485,0.12053668025532184,-0.9927088740980542
sj,1994,46,1994-11-19,364,26.717857142850015,39.835,83.5842857143,-0.24876525264510566,26.64642857165,43.379999999999995,3.6550000000000002,75.36,1.102182119232618e-15,-1.0
sj,1994,47,1994-11-26,359,27.082142857050016,30.229999999999997,83.5028571429,-0.21954257948128095,26.717857142850015,39.835,43.379999999999995,3.6550000000000002,-0.12053668025532317,-0.992708874098054
sj,1994,48,1994-12-03,288,26.292857142850025,26.71,78.56,-0.1745722688574498,27.082142857050016,30.229999999999997,39.835,43.379999999999995,-0.23931566428755563,-0.9709418174260526
sj,1994,49,1994-12-10,221,25.585714285700007,52.075,85.57,-0.11325817068550943,26.292857142850025,26.71,30.229999999999997,39.835,-0.35460488704253473,-0.9350162426854152
sj,1994,50,1994-12-17,149,26.08928571435,3.7,75.4557142857,-0.03500413487735661,25.585714285700007,52.075,26.71,30.229999999999997,-0.4647231720437656,-0.8854560256532115
sj,1994,51,1994-12-24,112,26.092857142950024,6.45,76.9142857143,0.060785988655112005,26.08928571435,3.7,52.075,26.71,-0.568064746731154,-0.8229838658936576
sj,1995,52,1995-01-01,154,26.635714285650003,40.315000000000005,82.8671428571,0.17470835,26.092857142950024,6.45,3.7,52.075,-0.6631226582407919,-0.748510748171104
sj,1995,1,1995-01-08,91,24.975,20.2,75.8385714286,0.247441975,26.635714285650003,40.315000000000005,6.45,3.7,-0.7485107481711013,-0.663122658240795
sj,1995,2,1995-01-15,72,25.535714285700006,5.25,74.0471428571,0.12384883211403915,24.975,20.2,40.315000000000005,6.45,-0.8229838658936572,-0.5680647467311545
sj,1995,3,1995-01-22,56,24.157142857050015,33.495000000000005,79.5528571429,0.071607125,25.535714285700006,5.25,20.2,40.315000000000005,-0.8854560256532096,-0.4647231720437692
sj,1995,4,1995-01-29,46,25.4964285713,4.95,78.33,0.12246249999999999,24.157142857050015,33.495000000000005,5.25,20.2,-0.9350162426854149,-0.3546048870425352
sj,1995,5,1995-02-05,37,25.0,13.45,81.4042857143,0.16413388607474022,25.4964285713,4.95,33.495000000000005,5.25,-0.9709418174260516,-0.23931566428755954
sj,1995,6,1995-02-12,26,25.474999999850002,0.0,74.6557142857,0.1094824325,25.0,13.45,4.95,33.495000000000005,-0.992708874098054,-0.12053668025532366
sj,1995,7,1995-02-19,17,25.971428571300024,1.4,77.0214285714,0.12304074683767607,25.474999999850002,0.0,13.45,4.95,-1.0,-2.939771298590236e-15
sj,1995,8,1995-02-26,17,25.146428571300003,14.75,76.6342857143,0.0964488175,25.971428571300024,1.4,0.0,13.45,-0.9927088740980542,0.12053668025532135
sj,1995,9,1995-03-05,20,24.67499999995002,25.85,79.8171428571,0.09377,25.146428571300003,14.75,1.4,0.0,-0.970941817426053,0.23931566428755385
sj,1995,10,1995-03-12,11,24.814285714500016,8.45,82.0528571429,0.1484384,24.67499999995002,25.85,14.75,1.4,-0.9350162426854158,0.354604887042533
sj,1995,11,1995-03-19,7,24.596428571550003,17.965,77.02,0.12222739999999999,24.814285714500016,8.45,25.85,14.75,-0.885456025653209,0.4647231720437703
sj,1995,12,1995-03-26,16,24.092857142800014,1.15,69.8614285714,0.17994939999999998,24.596428571550003,17.965,8.45,25.85,-0.8229838658936566,0.5680647467311555
sj,1995,13,1995-04-02,14,24.567857142950007,2.05,67.3642857143,0.252200525,24.092857142800014,1.15,17.965,8.45,-0.7485107481711005,0.6631226582407959
sj,1995,14,1995-04-09,16,25.3714285712,0.0,73.4,0.248494527597769,24.567857142950007,2.05,1.15,17.965,-0.6631226582407963,0.7485107481711002
sj,1995,15,1995-04-16,5,26.43928571435,2.715,77.6057142857,0.13106415483662492,25.3714285712,0.0,2.05,1.15,-0.568064746731156,0.8229838658936562
sj,1995,16,1995-04-23,2,25.75714285705002,39.22,77.3214285714,0.17779285,26.43928571435,2.715,0.0,2.05,-0.46472317204377084,0.8854560256532087
sj,1995,17,1995-04-30,6,25.432142857300015,0.5,71.9371428571,0.171491975,25.75714285705002,39.22,2.715,0.0,-0.3546048870425369,0.9350162426854144
sj,1995,18,1995-05-07,5,26.88214285695002,11.88,76.0728571429,0.1736766626577063,25.432142857300015,0.5,39.22,2.715,-0.23931566428756135,0.9709418174260511
sj,1995,19,1995-05-14,4,26.989285714200005,19.355,80.2614285714,0.156226775,26.88214285695002,11.88,0.5,39.22,-0.12053668025532549,0.9927088740980538
sj,1995,20,1995-05-21,3,26.425000000150003,110.61,80.8657142857,0.114957425,26.989285714200005,19.355,11.88,0.5,-1.2246467991473533e-15,1.0
sj,1995,21,1995-05-28,4,26.82857142880002,151.06,81.4471428571,0.166608325,26.425000000150003,110.61,19.355,11.88,0.12053668025531952,0.9927088740980544
sj,1995,22,1995-06-04,16,27.078571428500005,93.99499999999999,80.7271428571,0.14431141687465615,26.82857142880002,151.06,110.61,19.355,0.23931566428755896,0.9709418174260518
sj,1995,23,1995-06-11,8,26.4,70.77000000000001,84.3457142857,0.165316075,27.078571428500005,93.99499999999999,151.06,110.61,0.35460488704253457,0.9350162426854152
sj,1995,24,1995-06-18,7,27.2607142857,31.83,79.1371428571,0.1267375,26.4,70.77000000000001,93.99499999999999,151.06,0.4647231720437687,0.8854560256532098
sj,1995,25,1995-06-25,10,27.91785714295002,18.53,81.34,0.212691075,27.2607142857,31.83,70.77000000000001,93.99499999999999,0.5680647467311539,0.8229838658936577
sj,1995,26,1995-07-02,14,28.43571428565,8.92,79.38,0.23758690000000002,27.91785714295002,18.53,31.83,70.77000000000001,0.6631226582407944,0.7485107481711017
sj,1995,27,1995-07-09,7,28.800000000050012,28.59,75.0657142857,0.26982500000000004,28.43571428565,8.92,18.53,31.83,0.7485107481711013,0.663122658240795
sj,1995,28,1995-07-16,9,28.05714285735001,23.645,81.96,0.2202089794651157,28.800000000050012,28.59,8.92,18.53,0.8229838658936572,0.5680647467311546
sj,1995,29,1995-07-23,11,28.37142857130002,33.59,81.09,0.13682677499999998,28.05714285735001,23.645,28.59,8.92,0.8854560256532078,0.46472317204377245
sj,1995,30,1995-07-30,23,27.682142857050017,72.47,85.0885714286,0.12150886102729985,28.37142857130002,33.59,23.645,28.59,0.9350162426854137,0.3546048870425386
sj,1995,31,1995-08-06,17,27.775000000000013,45.405,84.3757142857,0.1298452425,27.682142857050017,72.47,33.59,23.645,0.9709418174260516,0.23931566428755968
sj,1995,32,1995-08-13,19,28.067857142999998,23.545,80.3971428571,0.11463510000000002,27.775000000000013,45.405,72.47,33.59,0.9927088740980539,0.12053668025532378
sj,1995,33,1995-08-20,24,28.803571428700014,6.375,82.6257142857,0.13537379249999998,28.067857142999998,23.545,45.405,72.47,1.0,-4.904777002955296e-16
sj,1995,34,1995-08-27,17,27.63214285730002,70.555,83.4914285714,0.11729285,28.803571428700014,6.375,23.545,45.405,0.9927088740980538,-0.12053668025532475
sj,1995,35,1995-09-03,28,28.10357142865,24.314999999999998,82.2257142857,0.1185852425,27.63214285730002,70.555,6.375,23.545,0.9709418174260513,-0.23931566428756063
sj,1995,36,1995-09-10,40,28.885714285700022,20.314999999999998,78.1457142857,0.161451775,28.10357142865,24.314999999999998,70.555,6.375,0.9350162426854158,-0.3546048870425329
sj,1995,37,1995-09-17,33,28.210714285700007,58.69499999999999,82.9114285714,0.09857142499999999,28.885714285700022,20.314999999999998,24.314999999999998,70.555,0.8854560256532107,-0.464723172043767
sj,1995,38,1995-09-24,31,28.28571428585001,96.30000000000001,83.3142857143,0.150466675,28.210714285700007,58.69499999999999,20.314999999999998,24.314999999999998,0.8229838658936567,-0.5680647467311554
sj,1995,39,1995-10-01,33,28.507142857050013,25.009999999999998,81.8542857143,0.09545238250000002,28.28571428585001,96.30000000000001,58.69499999999999,20.314999999999998,0.7485107481711006,-0.6631226582407957
sj,1995,40,1995-10-08,29,27.317857143050013,56.89,83.1357142857,0.19295,28.507142857050013,25.009999999999998,96.30000000000001,58.69499999999999,0.6631226582407991,-0.7485107481710978
sj,1995,41,1995-10-15,30,27.39999999985001,32.365,84.2071428571,0.101641975,27.317857143050013,56.89,25.009999999999998,96.30000000000001,0.568064746731159,-0.8229838658936541
sj,1995,42,1995-10-22,36,27.267857142950014,47.385000000000005,80.6642857143,0.08479269,27.39999999985001,32.365,56.89,25.009999999999998,0.46472317204377095,-0.8854560256532087
sj,1995,43,1995-10-29,48,26.8714285712,54.17,83.2142857143,0.15873177663976915,27.267857142950014,47.385000000000005,32.365,56.89,0.354604887042537,-0.9350162426854143
sj,1995,44,1995-11-05,40,27.417857142950027,21.9,80.8642857143,0.2170875,26.8714285712,54.17,47.385000000000005,32.365,0.23931566428755802,-0.970941817426052
sj,1995,45,1995-11-12,28,26.682142857299997,26.8,79.4042857143,0.1227125,27.417857142950027,21.9,54.17,47.385000000000005,0.12053668025532208,-0.9927088740980541
sj,1995,46,1995-11-19,36,26.907142857049998,13.83,77.6385714286,0.125485725,26.682142857299997,26.8,21.9,54.17,-2.2056021997384123e-15,-1.0
sj,1995,47,1995-11-26,19,26.78214285715,48.195,78.1414285714,0.16079525,26.907142857049998,13.83,26.8,21.9,-0.12053668025531941,-0.9927088740980544
sj,1995,48,1995-12-03,34,26.80000000000002,16.855,80.6771428571,0.14517458692341942,26.78214285715,48.195,13.83,26.8,-0.23931566428755538,-0.9709418174260526
sj,1995,49,1995-12-10,23,26.63214285715,7.45,76.3328571429,0.188203575,26.80000000000002,16.855,48.195,13.83,-0.35460488704253446,-0.9350162426854153
sj,1995,50,1995-12-17,17,26.02142857165002,10.45,79.9857142857,0.0787833325,26.63214285715,7.45,16.855,48.195,-0.46472317204376856,-0.8854560256532099
sj,1995,51,1995-12-24,17,25.39285714265001,26.95,77.6371428571,0.0630528290084419,26.02142857165002,10.45,7.45,16.855,-0.5680647467311509,-0.8229838658936597
sj,1996,1,1996-01-01,23,24.746428571350016,26.425,84.1357142857,0.059309535,25.39285714265001,26.95,10.45,7.45,-0.6631226582407918,-0.7485107481711042
sj,1996,2,1996-01-08,14,25.86785714305,19.8,79.3214285714,0.16117737499999998,24.746428571350016,26.425,26.95,10.45,-0.7485107481710987,-0.6631226582407977
sj,1996,3,1996-01-15,20,25.342857142700012,48.14,82.5157142857,0.1087273675,25.86785714305,19.8,26.425,26.95,-0.8229838658936551,-0.5680647467311576
sj,1996,4,1996-01-22,13,24.96071428585002,54.185,80.4771428571,0.16906427499999999,25.342857142700012,48.14,19.8,26.425,-0.8854560256532095,-0.4647231720437694
sj,1996,5,1996-01-29,23,24.19642857135002,16.0,75.6928571429,0.1564512,24.96071428585002,54.185,48.14,19.8,-0.9350162426854149,-0.3546048870425354
sj,1996,6,1996-02-05,20,24.721428571550014,5.4,74.9614285714,0.100421425,24.19642857135002,16.0,54.185,48.14,-0.9709418174260523,-0.23931566428755635
sj,1996,7,1996-02-12,16,24.925000000150014,27.4,79.6642857143,0.15972857499999998,24.721428571550014,5.4,16.0,54.185,-0.9927088740980534,-0.12053668025532743
sj,1996,8,1996-02-19,16,25.45714285720001,14.65,77.7828571429,0.10929520258101064,24.925000000150014,27.4,5.4,16.0,-1.0,-3.1847006584197066e-15
sj,1996,9,1996-02-26,23,25.057142857050017,91.09,79.1985714286,0.169419925,25.45714285720001,14.65,27.4,5.4,-0.9927088740980542,0.1205366802553211
sj,1996,10,1996-03-04,14,24.95000000020001,6.630000000000001,73.06,0.13081069040826399,25.057142857050017,91.09,14.65,27.4,-0.9709418174260522,0.23931566428755705
sj,1996,11,1996-03-11,15,25.635714285950005,6.35,76.4828571429,0.10423809249999999,24.95000000020001,6.630000000000001,91.09,14.65,-0.9350162426854146,0.35460488704253607
sj,1996,12,1996-03-18,4,25.325000000000024,7.1,80.6471428571,0.1464333325,25.635714285950005,6.35,6.630000000000001,91.09,-0.8854560256532124,0.4647231720437638
sj,1996,13,1996-03-25,5,25.807142857000013,0.25,73.4257142857,0.07869695520169044,25.325000000000024,7.1,6.35,6.630000000000001,-0.8229838658936588,0.5680647467311524
sj,1996,14,1996-04-01,5,25.09285714280001,10.8,79.02,0.065516975,25.807142857000013,0.25,7.1,6.35,-0.7485107481711031,0.663122658240793
sj,1996,15,1996-04-08,11,25.642857142800015,64.84,79.7757142857,0.134717875,25.09285714280001,10.8,0.25,7.1,-0.6631226582407965,0.7485107481711
sj,1996,16,1996-04-15,11,25.53571428580001,27.529999999999998,78.3114285714,0.1638315575,25.642857142800015,64.84,10.8,0.25,-0.5680647467311561,0.8229838658936561
sj,1996,17,1996-04-22,7,25.721428571300024,4.1,74.1714285714,0.18995846096458602,25.53571428580001,27.529999999999998,64.84,10.8,-0.4647231720437679,0.8854560256532102
sj,1996,18,1996-04-29,4,25.478571428650014,15.615,76.3942857143,0.23489882499999998,25.721428571300024,4.1,27.529999999999998,64.84,-0.3546048870425338,0.9350162426854155
sj,1996,19,1996-05-06,6,25.046428571450015,5.3,74.7928571429,0.026514285000000002,25.478571428650014,15.615,4.1,27.529999999999998,-0.23931566428756157,0.9709418174260511
sj,1996,20,1996-05-13,5,25.16071428595,33.25,82.84,0.0658242487611719,25.046428571450015,5.3,15.615,4.1,-0.12053668025532573,0.9927088740980536
sj,1996,21,1996-05-20,2,26.2499999998,22.435,82.78,0.130766675,25.16071428595,33.25,5.3,15.615,-1.4695761589768238e-15,1.0
sj,1996,22,1996-05-27,4,27.27857142865001,38.730000000000004,82.7514285714,0.11405535,26.2499999998,22.435,33.25,5.3,0.12053668025532281,0.992708874098054
sj,1996,23,1996-06-03,2,26.928571428650024,69.68,82.3685714286,0.11754732500000001,27.27857142865001,38.730000000000004,22.435,33.25,0.23931566428755183,0.9709418174260535
sj,1996,24,1996-06-10,4,26.31071428595002,34.36,82.2357142857,0.11177499999999999,26.928571428650024,69.68,38.730000000000004,22.435,0.3546048870425377,0.9350162426854141
sj,1996,25,1996-06-17,6,25.928571428450006,66.265,83.3228571429,0.10953035,26.31071428595002,34.36,69.68,38.730000000000004,0.46472317204377156,0.8854560256532084
sj,1996,26,1996-06-24,6,27.121428571350016,17.645,80.9071428571,0.16070535000000002,25.928571428450006,66.265,34.36,69.68,0.5680647467311538,0.8229838658936578
sj,1996,27,1996-07-01,4,27.239285714450013,5.955,80.0614285714,0.14866201041149305,27.121428571350016,17.645,66.265,34.36,0.6631226582407943,0.7485107481711019
sj,1996,28,1996-07-08,6,27.350000000150004,33.925,81.8357142857,0.11700833249999999,27.239285714450013,5.955,17.645,66.265,0.7485107481711011,0.6631226582407952
sj,1996,29,1996-07-15,11,26.59285714270001,75.41,84.3228571429,0.134874125,27.350000000150004,33.925,5.955,17.645,0.8229838658936571,0.5680647467311548
sj,1996,30,1996-07-22,16,27.164285714150026,12.395,79.1985714286,0.079283325,26.59285714270001,75.41,33.925,5.955,0.8854560256532077,0.46472317204377267
sj,1996,31,1996-07-29,9,26.739285714200015,60.54,81.91,0.15372263249999998,27.164285714150026,12.395,75.41,33.925,0.9350162426854136,0.35460488704253884
sj,1996,32,1996-08-05,12,26.821428571200023,32.97,85.01,0.11526789377228525,26.739285714200015,60.54,12.395,75.41,0.9709418174260515,0.2393156642875599
sj,1996,33,1996-08-12,13,27.328571428650008,17.11,80.9357142857,0.120705,26.821428571200023,32.97,60.54,12.395,0.9927088740980539,0.12053668025532402
sj,1996,34,1996-08-19,27,26.339285714350005,95.755,84.3442857143,0.166973110757446,27.328571428650008,17.11,32.97,60.54,1.0,6.859879017134943e-15
sj,1996,35,1996-08-26,21,27.321428571549998,19.17,79.2728571429,0.174196425,26.339285714350005,95.755,17.11,32.97,0.9927088740980546,-0.12053668025531745
sj,1996,36,1996-09-02,19,28.03928571435,22.845,81.54,0.103933925,27.321428571549998,19.17,95.755,17.11,0.9709418174260513,-0.23931566428756038
sj,1996,37,1996-09-09,17,27.339285714450007,57.205,81.9857142857,0.13794167499999999,28.03928571435,22.845,19.17,95.755,0.9350162426854159,-0.3546048870425326
sj,1996,38,1996-09-16,24,26.667857142950027,274.725,85.69,0.0990814949510832,27.339285714450007,57.205,22.845,19.17,0.8854560256532108,-0.4647231720437668
